evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B023-221,chillgen.com,custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9,15912097710449,80869974671729,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0553e05f91c327679dade962a6d3a8ba3d322ecb296506a457fb55dbc44dc1fe.jpg?v=1784371557,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,adventure town road map rug overhead view,,adventure town road map rug overhead view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/custom-road-map-area-rug-play-mat-9aed6a6ee9-9aed6a6ee9__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-229,chillgen.com,personalized-christmas-welcome-doormat-28640346cc,15912099807601,80878922072433,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/6d0b57bd85061ecad8627abad40d0143a36a761ecc91352663c27d3a97af6333.jpg?v=1784378201,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,pet Christmas welcome mat at entry,,pet Christmas welcome mat at entry,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-welcome-doormat-28640346cc__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-229,chillgen.com,personalized-christmas-welcome-doormat-28640346cc,15912099807601,80878922105201,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cd2e52b90d716b3f3c13457c04d9e9e57ed6a7d2bffdc871c60dda69852297d7.jpg?v=1784378069,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,angled pet family doormat,,angled pet family doormat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-welcome-doormat-28640346cc__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-229,chillgen.com,personalized-christmas-welcome-doormat-28640346cc,15912099807601,80878922137969,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/f6e9deb9be86167188bc493f83213f8a6850f77b6e69f769a8697bebe19af5cc.jpg?v=1784378069,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,flat pet family mat product image,,flat pet family mat product image,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-welcome-doormat-28640346cc__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-229,chillgen.com,personalized-christmas-welcome-doormat-28640346cc,15912099807601,80878922170737,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/03da6fad6aef134c78334dc1f05d1f007d32d5f0626e1fbf536a2729759d9375.jpg?v=1784378075,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,cat options chart for holiday mat,,cat options chart for holiday mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-welcome-doormat-28640346cc__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-229,chillgen.com,personalized-christmas-welcome-doormat-28640346cc,15912099807601,80878922203505,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/d1f82795c52ef777b190daebe935c393f2ea11cf152a909abb65de77aa9623d7.jpg?v=1784378075,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,dog options chart for holiday mat,,dog options chart for holiday mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-welcome-doormat-28640346cc__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-229,chillgen.com,personalized-christmas-welcome-doormat-28640346cc,15912099807601,80878922236273,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/df85c579e60f4babb0cde4c7c8f1d5ed55f79c96654c6f0a04078547a4610bd4.jpg?v=1784378080,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,pet family mat at front door,,pet family mat at front door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-welcome-doormat-28640346cc__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-229,chillgen.com,personalized-christmas-welcome-doormat-28640346cc,15912099807601,80878922269041,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/63ff1d0aacb95cc2081a5c6a091a04abce916f4a4f86f1ad19b8f88ce9371f45.jpg?v=1784378080,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,overhead pet family welcome mat,,overhead pet family welcome mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-welcome-doormat-28640346cc__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-229,chillgen.com,personalized-christmas-welcome-doormat-28640346cc,15912099807601,80878922301809,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7ca2993069bdb9702193101beab90d0d2dbbd15fcaa5cac4d1ff74e96db99855.jpg?v=1784378085,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,pet Christmas mat at white doorway,,pet Christmas mat at white doorway,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-welcome-doormat-28640346cc__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-229,chillgen.com,personalized-christmas-welcome-doormat-28640346cc,15912099807601,80878922334577,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/eb7d5a7001a8e0fdb9761a6fa647a16cc335f9cb71ee2cbde397a1b6a3a14797.jpg?v=1784378085,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,pet family doormat beside bed,,pet family doormat beside bed,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-welcome-doormat-28640346cc__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80869991580017,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/ab6744b2c39ec1d87a234b350265799afd505412353d47e389104c683ecdfbf9.jpg?v=1784382932,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter Christmas doormat product image,,Santa letter Christmas doormat product image,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80869991645553,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/00170cd2c40fa7c75d86661d862cb96ed10cfaa624e56550fc29b47caf500146.jpg?v=1784382927,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter mat at holiday doorway,,Santa letter mat at holiday doorway,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80869991678321,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/54c30fb6357e7c569dc947d4bbfb9f5cc43f86d3cf3ad0c122ee75c62fd2e781.jpg?v=1784382934,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,red Santa letter mat product view,,red Santa letter mat product view,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80869991711089,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9dd5b2926a4220148db54a272204f574fad82125a35def402f497937017c2cec.jpg?v=1784382938,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,person holding Santa letter Christmas mat,,person holding Santa letter Christmas mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80869991743857,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0fea871079f3814fe2e4613d5320ec9cf123880a49edc296a8353aa2063b3bad.jpg?v=1784382944,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,non-skid backing detail for Santa letter mat,,non-skid backing detail for Santa letter mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80869991776625,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0ce8b9080b4e3462ecdfedac47e6acc6896fedf818f3cb412fe2fb5ad31f14dc.jpg?v=1784382940,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter mat at dark front door,,Santa letter mat at dark front door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80869991809393,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9051126fb6d5f26384e70c2c6fbeb31aabf7e5e7bade8102f0f982b55e8220ca.jpg?v=1784382945,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,overhead Santa letter mat,,overhead Santa letter mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80869991842161,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/5bd632c88e713653da65627b676089429867374d77d067e77f6f1106e156bcc8.jpg?v=1784382949,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter doormat near Christmas tree,,Santa letter doormat near Christmas tree,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80869991874929,GALLERY_PUBLIC_CDN,9,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/89db2512ce86158ac51dc9726bb7fcd1bb14a0e455f4a546bbd3f2efeb27f522.jpg?v=1784382950,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter mat at white door,,Santa letter mat at white door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_09.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80878921286001,GALLERY_PUBLIC_CDN,10,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/c6e4db2a9d2535616bf31bc0f8e961f82330d31bc35e0f0036a00439cc9b77ee.jpg?v=1784378043,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter color variants,,Santa letter color variants,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_10.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80878921318769,GALLERY_PUBLIC_CDN,11,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/bc7996221184418c9cad58ef038a259792e326fc5dd088d8dc8f956bd30c6ea1.jpg?v=1784378048,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter mat at entryway,,Santa letter mat at entryway,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_11.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80878921351537,GALLERY_PUBLIC_CDN,12,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7a7efc136b71cb60502ad42925a01027174fbda6d108183c835edf9d71d9927f.jpg?v=1784378048,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,flat Santa letter mat product image,,flat Santa letter mat product image,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_12.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80878921384305,GALLERY_PUBLIC_CDN,13,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0050acd424ffe25309bcfb41fb9789b246ededfa029d256d70b1acb94bb3c626.jpg?v=1784378053,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,person holding custom Santa letter mat,,person holding custom Santa letter mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_13.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80878921417073,GALLERY_PUBLIC_CDN,14,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/9f9e10caa15cd39a8c7252485b05dc1e69b6702ff86d0d97c26fff90114488bf.jpg?v=1784378053,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,backing and thickness detail for Santa letter mat,,backing and thickness detail for Santa letter mat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_14.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80878921449841,GALLERY_PUBLIC_CDN,15,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/7002038e3b1281f37b7d42047ae837afab3827bf82e343ba656ba74c6e471d53.jpg?v=1784378059,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter mat at front door,,Santa letter mat at front door,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_15.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80878921482609,GALLERY_PUBLIC_CDN,16,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/8c69356980174a7a4c1a9d790a5ca190283d3b896527b35eb8ad773055f698fc.jpg?v=1784378059,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,overhead red Santa letter doormat,,overhead red Santa letter doormat,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_16.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80878921515377,GALLERY_PUBLIC_CDN,17,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/e77ac6193af7586007bb873508f124f8f83c9b681c26fbe1c0432e81fe1fc53e.jpg?v=1784378065,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter mat by holiday decor,,Santa letter mat by holiday decor,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_17.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B023-230,chillgen.com,personalized-christmas-doormat-1a037c0533,15912100299121,80878921548145,GALLERY_PUBLIC_CDN,18,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/618412d264af6c1dcc807898bb8290782fafc1b0310b887c2d7e6edc52a264b0.jpg?v=1784378064,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:29:10+07:00,Santa letter mat at white doorway,,Santa letter mat at white doorway,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B023/personalized-christmas-doormat-1a037c0533__img_18.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
