evidence_id,shop_domain,Handle,product_id,media_id,image_location,image_number,variant,image_url,image_url_export,identity_status,shared_media_references,viewed_status,viewed_at,observed_visual_details,alt_current,alt_proposed,alt_action,review_status,revision,approved_by,approved_at,approved_fields,approved_revision,evidence_file_or_reference,issues
B026-251,chillgen.com,colorful-classroom-rug-for-kids-e5ed693d3f,15913303277937,80878192918897,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/af540a27df3dd960a309185033acd8f2198fe183a6f33020da12106ec68af4ed.jpg?v=1784368998,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Mindset Matters classroom rug by sofa,,Mindset Matters classroom rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/colorful-classroom-rug-for-kids-e5ed693d3f__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-259,chillgen.com,personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a,15913315565937,80878276575601,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/0138b6aec332636db9872141aee8b617228a53e981b0c8fd2d30fbbf62786fd1.jpg?v=1784383738,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,anti-slip backing detail for eagle rug,,anti-slip backing detail for eagle rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-259,chillgen.com,personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a,15913315565937,80878276608369,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/cc8d785c83603519e2e9220262f37e8b194c602b592bedd0bd6ea070c1451033.jpg?v=1784383743,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,microfiber cushion closeup for Byzantine rug,,microfiber cushion closeup for Byzantine rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-259,chillgen.com,personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a,15913315565937,80878276641137,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/2d38d901e8cb65e798d1397b33813cd1240ac9b58e35b54276242e2deded5323.jpg?v=1784383743,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Byzantine eagle rug quiet room scene,,Byzantine eagle rug quiet room scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-rug-byzantine-eagle-be38fb9e0a__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-260,chillgen.com,personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991,15913315795313,80878277951857,GALLERY_PUBLIC_CDN,1,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71jVJm7uMsL._SL1500.jpg?v=1784383705,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,blue Orthodox cross rug by sofa,,blue Orthodox cross rug by sofa,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991__img_01.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-260,chillgen.com,personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991,15913315795313,80878277984625,GALLERY_PUBLIC_CDN,2,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61WUXb4leQL._SL1500.jpg?v=1784383705,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,blue Orthodox rug size chart,,blue Orthodox rug size chart,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991__img_02.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-260,chillgen.com,personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991,15913315795313,80878278017393,GALLERY_PUBLIC_CDN,3,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71kJ29oIVEL._SL1500.jpg?v=1784383711,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,gold cross rug on patio,,gold cross rug on patio,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991__img_03.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-260,chillgen.com,personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991,15913315795313,80878278050161,GALLERY_PUBLIC_CDN,4,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/71Sa5g95NsL._SL1500.jpg?v=1784383711,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,blue Orthodox rug by fireplace,,blue Orthodox rug by fireplace,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991__img_04.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-260,chillgen.com,personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991,15913315795313,80878278082929,GALLERY_PUBLIC_CDN,5,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61Duqzwui5L._SL1500.jpg?v=1784383716,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,Orthodox cross rug in living room,,Orthodox cross rug in living room,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991__img_05.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-260,chillgen.com,personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991,15913315795313,80878278115697,GALLERY_PUBLIC_CDN,6,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61dLTMnCnrL._SL1500.jpg?v=1784383716,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,microfiber cushion closeup for blue cross rug,,microfiber cushion closeup for blue cross rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991__img_06.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-260,chillgen.com,personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991,15913315795313,80878278148465,GALLERY_PUBLIC_CDN,7,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/718_Vrsv9lL._SL1500.jpg?v=1784383721,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,anti-slip backing detail for Orthodox rug,,anti-slip backing detail for Orthodox rug,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991__img_07.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
B026-260,chillgen.com,personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991,15913315795313,80878278181233,GALLERY_PUBLIC_CDN,8,,https://cdn.shopify.com/s/files/1/1023/0068/0561/files/61xTU_hL6XL._SL1500.jpg?v=1784383722,UNKNOWN_WITHOUT_SHOPIFY_EXPORT,PUBLIC_JSON_MATCHED_TO_HANDLE,,VIEWED_CONTACT_SHEET_AND_LOCAL_FILE,2026-09-07T03:44:06+07:00,blue Orthodox cross rug quiet room scene,,blue Orthodox cross rug quiet room scene,SET,NEEDS_REVIEW,1,,,,,seo_runs/chillgen.com/chillgen_20260907_01/evidence/images/B026/personalized-orthodox-cross-byzantine-eagle-rug-8e70ebd991__img_08.jpg,alt_current_empty_in_public_json; media_export_url_unknown_without_shopify_export
